topic,document,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204
grain,article092.txt,0.16764664167640922,0.11633322660122868,0.11697248247521498,0.06336231289079124,0.0,0.05880789428591246,0.0,0.06348010274169033,0.13493021242183587,0.0,0.0,0.08669647828878044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137283332965843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12273112070949375,0.0,0.14407896522011895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13966162358212345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16480780658217814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3974235389004693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38774623829127053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793290554972856,0.0,0.0,0.0,0.41001920050777474,0.0,0.0,0.0,0.0
grain,article509.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27727311761323975,0.0,0.0,0.0,0.0,0.28526120942796235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4568462789905697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465385696725667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44135452832580563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4708072552825332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain,article247.txt,0.13108905837286283,0.20467173815895323,0.1371976118627779,0.14863594969971913,0.10557031453819536,0.03448803720317497,0.0,0.037228065578624826,0.039565080864928416,0.0,0.05563382702420434,0.050843367287918155,0.0,0.054562525407180325,0.0,0.0,0.0,0.0,0.0,0.33348133251620843,0.0,0.05413236581665165,0.0,0.0,0.2744710026102572,0.056678589339914,0.0,0.055762434873800705,0.11921882645962857,0.056678589339914,0.0,0.0,0.0,0.0,0.05762383288590498,0.0,0.0,0.12269140184891428,0.06269742947967037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07265010078554342,0.0,0.0,0.0,0.0,0.0698331304603415,0.0,0.0,0.07253668094976165,0.0,0.0,0.0,0.0,0.0,0.07995436484420132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08068952987217934,0.0,0.0,0.0,0.0,0.15357693707747835,0.08054103744023902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09109678956605861,0.0,0.0,0.0,0.0,0.09397668889957157,0.0,0.08483573356985682,0.0,0.08714760927870856,0.0,0.0,0.0,0.0,0.0,0.09665195181357501,0.0,0.0,0.08945374257797464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5684868865804602,0.0,0.1025417525625903,0.0,0.0,0.0,0.0,0.0,0.09195361620605785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388661145768145,0.0,0.09768762739920152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09540605158191919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10834445621130552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09639856585107626
grain,article521.txt,0.4198204686996352,0.14566074580646132,0.18307644700874617,0.11900385669691635,0.0,0.036816660172060735,0.03988969438937843,0.0,0.12670951335700306,0.0,0.2375608320711018,0.0,0.0,0.0,0.0,0.05235290122842443,0.0,0.05486488702733157,0.0,0.42719748255821133,0.0,0.0,0.0,0.0,0.07325080266713728,0.0,0.0,0.0,0.1909026741947475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06675753868819692,0.06548774610300782,0.13386148601128647,0.0,0.0,0.08128374405073444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2560585859729002,0.0,0.0,0.07904551295295485,0.08007919474471802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722410202356929,0.0,0.0,0.0,0.0,0.09724762022439913,0.0,0.0,0.1639464104419068,0.0,0.0,0.08253574935054543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08776791550677099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346225531235784,0.0,0.0,0.0,0.0,0.09167912380168398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11950407103482752,0.0,0.0,0.10946534403520289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333322720418913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20317677730495026,0.0,0.0,0.0,0.0,0.2417924920118972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1029073710140386
grain,article535.txt,0.3637781613433717,0.27046356158675916,0.190364839001982,0.2356980520939082,0.22320950434815628,0.08203361843907206,0.11850779706421169,0.029517026526331425,0.12547990589949737,0.0,0.30877285342603156,0.0,0.07663931266912002,0.04326100442651217,0.11813408271642463,0.1555345832920912,0.0,0.16299741066748305,0.038802246205469244,0.0,0.04827224470886451,0.08583988734889328,0.04287162049339591,0.05117429521981145,0.05440497470682043,0.13481630584495324,0.05187068394161529,0.044212376973136396,0.04726253175329433,0.17975507445993766,0.0,0.09865416873816059,0.0,0.0,0.09137644824708485,0.0,0.04958228540272841,0.04863918265211359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20302283518823933,0.10193864518897457,0.0,0.061406727131595666,0.0,0.0,0.0,0.0,0.0,0.055368613227064274,0.0,0.054642221585216255,0.1725365341267278,0.0,0.0,0.0,0.0,0.0741453332578382,0.0,0.18296116873091675,0.0,0.0,0.0,0.0,0.0,0.0,0.06109127657054557,0.0,0.0,0.11666825748458105,0.0,0.06607326729549404,0.0,0.0,0.0,0.0,0.06445323199049394,0.0,0.0,0.0,0.0,0.06385859435970201,0.0,0.0,0.0,0.0,0.0,0.0,0.06568942362358571,0.12748288684199044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06445323199049394,0.0,0.0,0.06909674877823795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17425930643166251,0.0,0.0,0.0,0.0,0.06809209223603181,0.0,0.21325252792971686,0.0,0.0,0.0,0.13848765259777496,0.0,0.07108417597657228,0.0,0.0,0.0,0.0,0.0,0.07290728880376517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07108417597657228,0.0,0.0,0.08842344908577594,0.0,0.0,0.0,0.07545192016884354,0.0,0.0,0.0,0.0770394672076356,0.0,0.0,0.08179929131958044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07623235044329424,0.07564462218345747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08033866884928927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain,article253.txt,0.2755424277341571,0.06373472871931486,0.28838229155992084,0.13885559409319348,0.09862370963028279,0.12887479521958659,0.20944768639161818,0.24344901898312823,0.11088500769720432,0.0,0.0,0.0,0.13545038489318575,0.05097227081298289,0.0,0.1374439464382327,0.0,0.0,0.09143747945552153,0.0,0.0,0.0,0.2020539170506713,0.12059220858076909,0.0,0.0,0.0,0.0,0.0,0.0,0.05474414524004029,0.05811962843226864,0.0,0.0,0.0,0.05789622476464083,0.0,0.057309108355937395,0.11714378434159098,0.11206345690216915,0.0,0.4267942483211406,0.0,0.0,0.0,0.0,0.0600545953308545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775484907102973,0.0,0.0,0.0,0.0,0.07185798823090364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07594200919149445,0.0,0.0,0.0,0.0,0.07524137750820091,0.0,0.07222801950350904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07680675056430557,0.0,0.0,0.0,0.0,0.0765155059441263,0.22954651783237892,0.0,0.0,0.0,0.0,0.0814132320252497,0.16458141130293855,0.0,0.0814132320252497,0.0,0.08039554751090679,0.0,0.0,0.3630869544387149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09277719129579258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952209325237374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08375491777012581,0.08958800221654074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08779295314776657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10457943910816643,0.0,0.0,0.0,0.08736172579528105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09579442927636923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09005546880162545
grain,article284.txt,0.37839856809959016,0.2085178542725499,0.23295963163810773,0.2019054158164749,0.07170276873721439,0.1171204124282972,0.10151702922946007,0.1264254723685707,0.1074895288789065,0.0,0.07557236995139299,0.17266265722585603,0.03282566859352387,0.0,0.06746459684629139,0.06661759491529429,0.09992639237294143,0.0,0.0,0.317098125125991,0.1654053150418857,0.03676640089904588,0.0,0.0,0.4194431412890899,0.0769915634251717,0.0,0.0,0.1214591428492532,0.03849578171258585,0.0,0.0,0.03731239173232048,0.0,0.0,0.0,0.0,0.0,0.0,0.0407369595215559,0.0,0.0,0.0,0.050291596436995295,0.0,0.0,0.0,0.0,0.10520537327558234,0.0,0.0,0.0,0.0,0.047999928134910434,0.0,0.16261847182212857,0.0,0.0,0.14896394485014158,0.0,0.0,0.0,0.0,0.05430455859710874,0.0,0.0,0.0,0.0,0.0,0.05278486293289471,0.04888567988983898,0.0,0.11477770482161244,0.05671097557373358,0.04997061458662924,0.0,0.0,0.11547301473804512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06035338459320045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05832955374299038,0.059190170091342934,0.0,0.0,0.0,0.0,0.0,0.06564546652346863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041311410877194,0.0,0.06922883482365984,0.0,0.0,0.0,0.0,0.0,0.0,0.06245438318731225,0.0,0.0,0.0,0.06089265473777857,0.13026700838252075,0.0,0.0,0.0,0.0,0.06564546652346863,0.06463418420518868,0.0,0.0,0.06382844287555069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07603278527192985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07722262444121075,0.0,0.06985753101552503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06943623594421289,0.0,0.0,0.0,0.0,0.0
grain,article290.txt,0.5078870849842768,0.1762163045871128,0.28792500821868744,0.07198377209535993,0.11361614254463052,0.11134941961954949,0.04825743886925606,0.0721175891452028,0.05109654417914799,0.0,0.0,0.03283097501699568,0.06241643229783318,0.1409301550279502,0.09621051806362717,0.06333507862952217,0.15833769657380545,0.0,0.0,0.2584057952214133,0.0,0.10486431827026213,0.06983083498092565,0.0,0.22154194121718848,0.0,0.0,0.0,0.038491454459406986,0.03659894003636256,0.0,0.08034572635755755,0.035473860430219516,0.043248717463206916,0.037209310059018015,0.04001844434962696,0.16152281393088197,0.0396126236691946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046912188769196256,0.14117852343272583,0.0,0.0,0.0,0.0,0.25767601168438126,0.08900321272194961,0.0,0.0,0.1608068560171264,0.0,0.0,0.0,0.0,0.04966895362840341,0.0,0.0,0.0,0.0,0.0,0.0464768862282924,0.0,0.0,0.10783319637060965,0.0,0.0,0.0,0.0,0.0,0.0,0.2605173575901367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23261519379873294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05627363283824183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17328830156684738,0.0,0.058687861704982365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05639341541183808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07228634476735941,0.0,0.0,0.0,0.0,0.0,0.05688015130506559,0.0,0.0,0.05937700505333915,0.0,0.0,0.0,0.05789222923285289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13533924354635637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12449446509743499
grain,article286.txt,0.0,0.0,0.14124606535627163,0.0,0.0,0.14202286732749686,0.0,0.0,0.3258605989884582,0.0,0.0,0.0,0.3980514992165487,0.0,0.0,0.0,0.0,0.0,0.0,0.27465741100387236,0.0,0.0,0.0,0.0,0.5651402913902708,0.0,0.0,0.0,0.0,0.23340428817999628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329254694421314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708671868263291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain,article292.txt,0.4219600498268273,0.13176278463462301,0.08832455104387854,0.11961035024555264,0.11327275196394894,0.06660772795524371,0.14433476038773518,0.047933081834585355,0.050942111265096124,0.0,0.0,0.06546349500246272,0.09334167965660968,0.17563026407593335,0.03197324460199635,0.03157182813789394,0.0,0.0,0.12602294076426054,0.0,0.07838992365660592,0.2090947579676893,0.06961978001605428,0.16620520216765347,0.0,0.0,0.0,0.0,0.07675023770498708,0.03648832431759284,0.0,0.20025722862153802,0.0353666451238438,0.12935401087158982,0.0,0.03989749360675349,0.0,0.0,0.040363110080486174,0.0,0.0,0.34313160037952406,0.0,0.0,0.04234766760449469,0.0,0.04138487169084416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15413833090021908,0.044367105821638546,0.04669738556024334,0.0,0.0,0.0,0.0,0.1806083510917052,0.0,0.0,0.0,0.14300705165126903,0.04829238713762998,0.0,0.050032266187893734,0.09267283130521742,0.1488103733936236,0.0,0.26876821005364093,0.09472954751248693,0.0,0.0,0.054725694923535344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2471729251313298,0.0,0.0,0.04977383168046701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06703914937360235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181499854325748,0.05233321928189217,0.0,0.0,0.05610355282122492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05771725721067381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060801799185542925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056955556891198154,0.0,0.0,0.0,0.0,0.11543451442134763,0.0,0.0,0.0,0.0,0.18426042316108962,0.0,0.0,0.0,0.06020278369723507,0.060499951441916,0.0,0.0,0.1257779303214974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06189735082193189,0.0,0.07319566040518512,0.0,0.0,0.0,0.061736957119511854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06581531232283032,0.0,0.0,0.0,0.0,0.0
grain,article523.txt,0.3123242753635853,0.1711009082569147,0.10322466887906608,0.14910751951595835,0.14120700290081145,0.15568855050395333,0.05622788406574791,0.03734617719347521,0.059535910516292805,0.0,0.0,0.025502337743513678,0.0242418164002209,0.2736781659627828,0.0,0.04919721590315029,0.0,0.07733667941749368,0.07364133855089966,0.0,0.0,0.10860821771257718,0.02712148417269422,0.0,0.0,0.11371682131021074,0.1640724000351297,0.02796967477585373,0.029899266511418388,0.08528761598265805,0.0,0.0,0.05511053931778773,0.1679729887932871,0.05780665312784445,0.18651238044180088,0.0,0.06154032935028855,0.0,0.03008431924581176,0.0,0.15276837812798094,0.19017008778864838,0.0,0.06598880929649406,0.08562432906871416,0.03224425995868938,0.0,0.19423590230897325,0.0,0.0,0.03518371709662547,0.0,0.03544803487414305,0.03502734326390054,0.0,0.03456781271220159,0.0,0.0,0.0832740169204719,0.0,0.0,0.0,0.0,0.038581687876852296,0.0,0.0371404361140772,0.03762612329751182,0.2680179410643942,0.07796343597903196,0.07220432833610281,0.07729523967273268,0.38143595389034907,0.0,0.0,0.23866231729844545,0.0,0.0,0.04281216453435708,0.0,0.0,0.12232338954239777,0.0,0.0,0.0,0.03851604572908462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041082382637677606,0.0,0.09427484402290931,0.0,0.0,0.043076482311874664,0.043712049061973006,0.0,0.0,0.043712049061973006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043076482311874664,0.0,0.0449693370926951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047372601117147126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044183178499359814,0.1858132893884037,0.0,0.0,0.0,0.0,0.0,0.0,0.09620242436853593,0.0,0.0,0.0,0.0,0.09695859460926455,0.14319739037906726,0.047021206914651954,0.0,0.047137422011454655,0.0,0.0,0.0,0.0,0.0,0.0,0.05325090985347366,0.0,0.0,0.0,0.09570874157248666,0.04690588924067771,0.0,0.0,0.0,0.0,0.05256418819550905,0.0,0.04645332234710092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05307624628842902,0.04835220237092114
grain,article245.txt,0.11252496091548587,0.058562424717740404,0.17665268296434328,0.0,0.24165343601156275,0.05920806948358484,0.0,0.0639120713229732,0.20377257567664747,0.0,0.0,0.0,0.0,0.0,0.0,0.08419324835858158,0.0,0.0,0.0,0.34350669115980476,0.0,0.0,0.0,0.0,0.235601958123051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129294027719776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2740292541476938,0.0,0.0,0.12550996896229527,0.0,0.0,0.0,0.0,0.2745267039305767,0.0,0.14804930057321172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1546112297265499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406119911901269,0.0,0.0,0.0,0.0,0.29922501388551415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37731690932407996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19218487794204733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888475109025141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain,article251.txt,0.24453763860720035,0.16968936711258864,0.17062181717736313,0.09242338657109526,0.0,0.17156017509609944,0.0,0.18519040128412917,0.19681584547390737,0.0,0.0,0.2529194962010631,0.0,0.0,0.0,0.0,0.12197837690276518,0.0,0.0,0.1658897415956578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29652604788251696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368846178461015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933006411827465,0.17902165019114802,0.0,0.21016066636099334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24039677408765658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
